0.000000000000000000e+00	-9.507984347808223768e-03	2.429999999999999977e-04	7.844160128773919674e-03
0.000000000000000000e+00	-9.210587790752828782e-03	2.889999999999999774e-04	9.855493372884285841e-03
0.000000000000000000e+00	-9.195228246150981277e-03	2.629999999999999959e-04	9.317200916536552691e-03
0.000000000000000000e+00	-6.990289575745010919e-03	2.299999999999999799e-04	9.060236858341556843e-03
0.000000000000000000e+00	-8.248334722596948818e-03	1.899999999999999834e-04	7.958294094849263298e-03
0.000000000000000000e+00	-1.007064678097403104e-02	1.930000000000000021e-04	7.608785859152412262e-03
0.000000000000000000e+00	-6.823588404262648753e-03	2.459999999999999622e-04	1.120392982470593164e-02
0.000000000000000000e+00	-1.045219398670573126e-02	2.909999999999999718e-04	8.505143686754645937e-03
0.000000000000000000e+00	-1.082176539612565019e-02	2.979999999999999793e-04	8.934151404448469058e-03
0.000000000000000000e+00	-7.609448870208574030e-03	2.339999999999999958e-04	9.987050559767658361e-03
0.000000000000000000e+00	-9.035160505318082930e-03	1.749999999999999982e-04	7.956384432673276053e-03
0.000000000000000000e+00	-8.116172860381945867e-03	2.599999999999999772e-04	1.153428060274809541e-02
0.000000000000000000e+00	-9.857575827278400663e-03	2.599999999999999772e-04	1.139409909430806785e-02
0.000000000000000000e+00	-5.948750319955773726e-03	2.929999999999999662e-04	1.128388169969724367e-02
0.000000000000000000e+00	-1.214700482156390836e-02	2.579999999999999828e-04	7.600446259997014654e-03
0.000000000000000000e+00	-6.768953365863686865e-03	3.269999999999999795e-04	1.032762329108282730e-02
0.000000000000000000e+00	-9.193025552196160827e-03	2.409999999999999762e-04	8.234569592574458863e-03
0.000000000000000000e+00	-7.037642300692743477e-03	2.709999999999999735e-04	1.015658173896405621e-02
0.000000000000000000e+00	-1.065826503967085177e-02	1.579999999999999916e-04	8.732403364779038266e-03
0.000000000000000000e+00	-7.224812896394592829e-03	2.469999999999999865e-04	1.062758858524481993e-02
0.000000000000000000e+00	-9.318091819428081513e-03	1.959999999999999937e-04	7.777957741528703298e-03
0.000000000000000000e+00	-9.422755728656789093e-03	2.059999999999999928e-04	9.599654069675769494e-03
0.000000000000000000e+00	-9.235020821806732075e-03	2.379999999999999846e-04	1.005088097732654596e-02
0.000000000000000000e+00	-8.350911540931569427e-03	2.480000000000000108e-04	9.406117335252624570e-03
0.000000000000000000e+00	-7.517963575918685908e-03	2.729999999999999680e-04	1.057713697545780915e-02
0.000000000000000000e+00	-1.018264933391918765e-02	2.519999999999999996e-04	1.083683846202857133e-02
0.000000000000000000e+00	-7.455735322588039407e-03	2.519999999999999996e-04	9.928350648433325112e-03
0.000000000000000000e+00	-7.445531195618290687e-03	2.379999999999999846e-04	1.001613233186897725e-02
0.000000000000000000e+00	-9.184110181787668789e-03	2.729999999999999680e-04	8.182194333596794558e-03
0.000000000000000000e+00	-1.119582376016893359e-02	1.769999999999999926e-04	4.853823889226267438e-03
0.000000000000000000e+00	-9.558214308550973606e-03	1.679999999999999907e-04	7.708491948308185925e-03
0.000000000000000000e+00	-7.250478765889580360e-03	2.480000000000000108e-04	1.251032913265926610e-02
0.000000000000000000e+00	-8.959422646051810879e-03	2.020000000000000040e-04	6.892324323550739172e-03
0.000000000000000000e+00	-9.609061034495892592e-03	2.259999999999999910e-04	9.043617902677218018e-03
0.000000000000000000e+00	-1.081492287304287002e-02	2.739999999999999923e-04	9.477668264225741837e-03
0.000000000000000000e+00	-9.063765053127746663e-03	1.989999999999999853e-04	9.878423771992533159e-03
0.000000000000000000e+00	-9.958999980847538236e-03	2.449999999999999921e-04	9.644316351142639271e-03
0.000000000000000000e+00	-1.015278159404636900e-02	1.959999999999999937e-04	5.104439955436180371e-03
0.000000000000000000e+00	-1.097524257131797347e-02	2.900000000000000017e-04	9.955163676262066691e-03
0.000000000000000000e+00	-1.146288583199446542e-02	2.399999999999999790e-04	5.972384276551548875e-03
0.000000000000000000e+00	-9.653656076870669595e-03	1.499999999999999869e-04	6.038434931010355257e-03
0.000000000000000000e+00	-9.974679462148658068e-03	2.559999999999999884e-04	8.928319155275733776e-03
0.000000000000000000e+00	-1.198130865084041582e-02	2.559999999999999884e-04	9.129188237909022230e-03
0.000000000000000000e+00	-7.500323147865973518e-03	2.509999999999999753e-04	6.237929950002704671e-03
0.000000000000000000e+00	-8.499859780015045843e-03	2.279999999999999854e-04	6.856262070982787477e-03
0.000000000000000000e+00	-6.627661209055874143e-03	2.099999999999999816e-04	7.248175409619412972e-03
