-2.169999999999999891e-04	-7.112111438883489400e-04
-2.159999999999999919e-04	-6.778881699477479032e-04
-2.149999999999999947e-04	-6.449259375424832869e-04
-2.139999999999999975e-04	-6.123322290091190055e-04
-2.130000000000000003e-04	-5.801148266842183227e-04
-2.120000000000000031e-04	-5.482815129043446109e-04
-2.109999999999999788e-04	-5.168400700060608085e-04
-2.099999999999999816e-04	-4.857982803259322936e-04
-2.089999999999999844e-04	-4.551639262005214084e-04
-2.079999999999999872e-04	-4.249447899663921216e-04
-2.069999999999999900e-04	-3.951486539601076426e-04
-2.059999999999999928e-04	-3.657833005182315605e-04
-2.049999999999999956e-04	-3.368565119773274104e-04
-2.039999999999999984e-04	-3.083760706739587811e-04
-2.030000000000000012e-04	-2.803497589446894787e-04
-2.020000000000000040e-04	-2.527853591260825501e-04
-2.009999999999999797e-04	-2.256906535547012320e-04
-1.999999999999999825e-04	-1.990734245671101706e-04
-1.989999999999999853e-04	-1.729414544998725755e-04
-1.979999999999999881e-04	-1.473025256895517377e-04
-1.969999999999999909e-04	-1.221644204727110835e-04
-1.959999999999999937e-04	-9.753492118591440541e-05
-1.949999999999999965e-04	-7.342181016572518401e-05
-1.939999999999999993e-04	-4.983286974870697453e-05
-1.930000000000000021e-04	-2.677588227142316274e-05
-1.920000000000000049e-04	-4.258630070437507129e-06
-1.909999999999999806e-04	1.771110451768709439e-05
-1.899999999999999834e-04	3.912553915638607697e-05
-1.889999999999999862e-04	5.997689150909629876e-05
-1.879999999999999890e-04	8.025737923925421811e-05
-1.869999999999999917e-04	9.995922001029646279e-05
-1.859999999999999945e-04	1.190746314856592336e-04
-1.849999999999999973e-04	1.375958313287791313e-04
-1.840000000000000001e-04	1.555150372030926346e-04
-1.830000000000000029e-04	1.728244667720363033e-04
-1.819999999999999786e-04	1.895163376990468196e-04
-1.809999999999999814e-04	2.055828676475598624e-04
-1.799999999999999842e-04	2.210162742810122493e-04
-1.789999999999999870e-04	2.358087752628404996e-04
-1.779999999999999898e-04	2.499525882564811868e-04
-1.769999999999999926e-04	2.634399309253703967e-04
-1.759999999999999954e-04	2.762630209329451094e-04
-1.749999999999999982e-04	2.884140759426413020e-04
-1.740000000000000010e-04	2.998853136178957109e-04
-1.730000000000000038e-04	3.106689516221448010e-04
-1.719999999999999795e-04	3.207572076188249834e-04
-1.709999999999999823e-04	3.301422992713723978e-04
-1.699999999999999851e-04	3.388164442432239432e-04
-1.689999999999999879e-04	3.467718601978158136e-04
-1.679999999999999907e-04	3.540007647985845282e-04
-1.669999999999999935e-04	3.604953757089667150e-04
-1.659999999999999963e-04	3.662479105923986764e-04
-1.649999999999999991e-04	3.712505871123166065e-04
-1.640000000000000019e-04	3.754956229321574582e-04
-1.630000000000000047e-04	3.789752357153575342e-04
-1.619999999999999804e-04	3.816816431253531911e-04
-1.609999999999999832e-04	3.836070628255809482e-04
-1.599999999999999860e-04	3.847437124794769996e-04
-1.589999999999999888e-04	3.850838097504780816e-04
-1.579999999999999916e-04	3.846195723020206050e-04
-1.569999999999999944e-04	3.833432177975409807e-04
-1.559999999999999972e-04	3.812469639004757282e-04
-1.550000000000000000e-04	3.783230282742613667e-04
-1.540000000000000028e-04	3.745636285823340361e-04
-1.530000000000000056e-04	3.699609824881306894e-04
-1.519999999999999813e-04	3.645073076550870328e-04
-1.509999999999999841e-04	3.581948217466403989e-04
-1.499999999999999869e-04	3.510157424262269274e-04
-1.489999999999999897e-04	3.429622873572825957e-04
-1.479999999999999925e-04	3.340266742032446277e-04
-1.469999999999999953e-04	3.242011206275488382e-04
-1.459999999999999981e-04	3.134778442936320174e-04
-1.450000000000000009e-04	3.018490628649306848e-04
-1.440000000000000036e-04	2.893069940048811428e-04
-1.430000000000000064e-04	2.758438553769195856e-04
-1.419999999999999821e-04	2.614518646444826408e-04
-1.409999999999999849e-04	2.461232394710072616e-04
-1.399999999999999877e-04	2.298501975199290998e-04
-1.389999999999999905e-04	2.126249564546853254e-04
-1.379999999999999933e-04	1.944397339387122408e-04
-1.369999999999999961e-04	1.752867476354460401e-04
-1.359999999999999989e-04	1.551582152083231343e-04
-1.350000000000000017e-04	1.340463543207803679e-04
-1.340000000000000045e-04	1.119433826362536098e-04
-1.330000000000000073e-04	8.884151781818024670e-05
-1.319999999999999830e-04	6.473297752999484633e-05
-1.309999999999999858e-04	3.960997943513642171e-05
-1.299999999999999886e-04	1.346474119703975746e-05
-1.289999999999999914e-04	-1.371051952085808497e-05
-1.279999999999999942e-04	-4.192358505512101992e-05
-1.269999999999999970e-04	-7.118223774231187753e-05
-1.259999999999999998e-04	-1.014942599189953311e-04
-1.250000000000000026e-04	-1.328674339217338855e-04
-1.240000000000000054e-04	-1.653095420870917803e-04
-1.229999999999999811e-04	-1.988283667516330382e-04
-1.219999999999999974e-04	-2.334316902519192969e-04
-1.210000000000000002e-04	-2.691272949245154464e-04
-1.199999999999999895e-04	-3.059229631059855094e-04
-1.189999999999999923e-04	-3.438264771328919910e-04
-1.179999999999999951e-04	-3.828456193417986968e-04
-1.169999999999999979e-04	-4.229881720692696499e-04
-1.160000000000000007e-04	-4.642619176518675717e-04
-1.149999999999999899e-04	-5.066746384261571357e-04
-1.139999999999999927e-04	-5.502341167287004130e-04
-1.129999999999999955e-04	-5.949481348960622938e-04
-1.119999999999999983e-04	-6.408244752648057166e-04
-1.110000000000000011e-04	-6.878709201714934031e-04
-1.099999999999999904e-04	-7.360952519526913276e-04
-1.089999999999999932e-04	-7.855052529449609109e-04
-1.079999999999999960e-04	-8.361087054848661757e-04
