-2.189999999999999835e-04	-2.390200312959480636e-04	-1.479999999999999925e-04	-8.393507797409673152e-04	-1.019999999999999992e-04	1.833879938153361051e-03	-1.340000000000000045e-04	-3.987229895095513454e-03
-2.179999999999999863e-04	-3.353163367598151830e-04	-1.469999999999999953e-04	-7.447464949836042495e-04	-1.010000000000000020e-04	1.819568150878293072e-03	-1.330000000000000073e-04	-3.873794102032448311e-03
-2.169999999999999891e-04	-4.290392324658931977e-04	-1.459999999999999981e-04	-6.539851378809913946e-04	-9.999999999999999124e-05	1.797845285230623797e-03	-1.319999999999999830e-04	-3.763377619768175190e-03
-2.159999999999999919e-04	-5.201899883595027503e-04	-1.450000000000000009e-04	-5.670316617213351290e-04	-9.899999999999999404e-05	1.768862202629329717e-03	-1.309999999999999858e-04	-3.656011197360004017e-03
-2.149999999999999947e-04	-6.087698743859652154e-04	-1.440000000000000036e-04	-4.838510197928407464e-04	-9.799999999999999684e-05	1.732769764493388622e-03	-1.299999999999999886e-04	-3.551725583865240812e-03
-2.139999999999999975e-04	-6.947801604906006121e-04	-1.430000000000000064e-04	-4.044081653837141373e-04	-9.699999999999999963e-05	1.689718832241776788e-03	-1.289999999999999914e-04	-3.450551528341193330e-03
-2.130000000000000003e-04	-7.782221166187305861e-04	-1.419999999999999821e-04	-3.286680517821596197e-04	-9.600000000000000243e-05	1.639860267293470706e-03	-1.279999999999999942e-04	-3.352519779845165426e-03
-2.120000000000000031e-04	-8.590970127156758070e-04	-1.409999999999999849e-04	-2.565956322763864993e-04	-9.499999999999999168e-05	1.583344931067447083e-03	-1.269999999999999970e-04	-3.257661087434466588e-03
-2.109999999999999788e-04	-9.374061187267586793e-04	-1.399999999999999877e-04	-1.881558601545990671e-04	-9.399999999999999448e-05	1.520323684982684146e-03	-1.259999999999999998e-04	-3.166006200166401104e-03
-2.099999999999999816e-04	-1.013150704597296729e-03	-1.389999999999999905e-04	-1.233136887050027255e-04	-9.299999999999999727e-05	1.450947390458156867e-03	-1.250000000000000026e-04	-3.077585867098278465e-03
-2.089999999999999844e-04	-1.086332040272612468e-03	-1.379999999999999933e-04	-6.203407121580351393e-05	-9.200000000000000007e-05	1.375366908912843905e-03	-1.240000000000000054e-04	-2.992430837287403389e-03
-2.079999999999999872e-04	-1.156951395698026675e-03	-1.369999999999999961e-04	-4.281960975207408973e-06	-9.099999999999998932e-05	1.293733101765719585e-03	-1.229999999999999811e-04	-2.910571859791080598e-03
-2.069999999999999900e-04	-1.225010040818860562e-03	-1.359999999999999989e-04	4.997768872857991757e-05	-8.999999999999999212e-05	1.206196830435763215e-03	-1.219999999999999974e-04	-2.832039683666623918e-03
-2.059999999999999928e-04	-1.290509245580434691e-03	-1.350000000000000017e-04	1.007799246073521943e-04	-8.899999999999999491e-05	1.112908956341951286e-03	-1.210000000000000002e-04	-2.756865057971333733e-03
-2.049999999999999956e-04	-1.353450279928070489e-03	-1.340000000000000045e-04	1.481597933729041864e-04	-8.799999999999999771e-05	1.014020340903260290e-03	-1.199999999999999895e-04	-2.685078731762518232e-03
-2.039999999999999984e-04	-1.413834413807087869e-03	-1.330000000000000073e-04	1.921523417370299630e-04	-8.700000000000000051e-05	9.096818455386666098e-04	-1.189999999999999923e-04	-2.616711454097485172e-03
-2.030000000000000012e-04	-1.471662917162808257e-03	-1.319999999999999830e-04	2.327926164115241218e-04	-8.599999999999998976e-05	8.000443316671459765e-04	-1.179999999999999951e-04	-2.551793974033541440e-03
-2.020000000000000040e-04	-1.526937059940552868e-03	-1.309999999999999858e-04	2.701156641081793900e-04	-8.499999999999999255e-05	6.852586607076780259e-04	-1.169999999999999979e-04	-2.490357040627993058e-03
-2.009999999999999797e-04	-1.579658112085643345e-03	-1.299999999999999886e-04	3.041565315387905551e-04	-8.399999999999999535e-05	5.654756940792380563e-04	-1.160000000000000007e-04	-2.432431402938147347e-03
-1.999999999999999825e-04	-1.629827343543398081e-03	-1.289999999999999914e-04	3.349502654151518080e-04	-8.299999999999999815e-05	4.408462932008038598e-04	-1.149999999999999899e-04	-2.378047810021309029e-03
-1.989999999999999853e-04	-1.677446024259138507e-03	-1.279999999999999942e-04	3.625319124490573668e-04	-8.200000000000000095e-05	3.115213194913505723e-04	-1.139999999999999927e-04	-2.327237010934787159e-03
-1.979999999999999881e-04	-1.722515424178187350e-03	-1.269999999999999970e-04	3.869365193523014498e-04	-8.099999999999999019e-05	1.776516343698542240e-04	-1.129999999999999955e-04	-2.280029754735888627e-03
-1.969999999999999909e-04	-1.765036813245863222e-03	-1.259999999999999998e-04	4.081991328366786002e-04	-7.999999999999999299e-05	3.938809925529529032e-05	-1.119999999999999983e-04	-2.236456790481918151e-03
-1.959999999999999937e-04	-1.805011461407489068e-03	-1.250000000000000026e-04	4.263547996139816811e-04	-7.899999999999999579e-05	-1.031184244333512284e-04	-1.110000000000000011e-04	-2.196548867230184790e-03
-1.949999999999999965e-04	-1.842440638608384799e-03	-1.240000000000000054e-04	4.414385663960065367e-04	-7.799999999999999859e-05	-2.497170752771087597e-04	-1.099999999999999904e-04	-2.160336734037993697e-03
-1.939999999999999993e-04	-1.877325614793870544e-03	-1.229999999999999811e-04	4.534854798945461927e-04	-7.700000000000000139e-05	-4.002569918569999995e-04	-1.089999999999999932e-04	-2.127851139962652627e-03
-1.930000000000000021e-04	-1.909667659909268164e-03	-1.219999999999999974e-04	4.625305868213950840e-04	-7.599999999999999063e-05	-5.545873127540510046e-04	-1.079999999999999960e-04	-2.099122834061467602e-03
-1.920000000000000049e-04	-1.939468043899898221e-03	-1.210000000000000002e-04	4.686089338883466697e-04	-7.499999999999999343e-05	-7.125571765492799171e-04	-1.069999999999999988e-04	-2.074182565391745510e-03
