-3.370999999999999865e-03	-4.935589055824754967e-04
-3.369999999999999732e-03	-2.195972340463498242e-04
-3.369000000000000033e-03	-2.061806386245746987e-04
-3.367999999999999900e-03	-1.917997473765200309e-04
-3.366999999999999767e-03	-1.764484998599707456e-04
-3.365999999999999635e-03	-1.601224985333627674e-04
-3.364999999999999936e-03	-1.428190032198065041e-04
-3.363999999999999803e-03	-1.245369262915078674e-04
-3.362999999999999670e-03	-1.052768287658618321e-04
-3.361999999999999971e-03	-8.504091746586335803e-05
-3.360999999999999838e-03	-6.383304335866768660e-05
-3.359999999999999706e-03	-4.165870114772687351e-05
-3.359000000000000007e-03	-1.852503015617392064e-05
-3.357999999999999874e-03	5.559183498501040453e-06
-3.356999999999999741e-03	3.058350347731738847e-05
-3.356000000000000042e-03	5.653583862106725637e-05
-3.354999999999999909e-03	8.340243730742085120e-05
-3.353999999999999777e-03	1.111678809429269112e-04
-3.352999999999999644e-03	1.398150768251633122e-04
-3.351999999999999945e-03	1.693252506700680454e-04
-3.350999999999999812e-03	1.996779391613234637e-04
-3.349999999999999679e-03	2.308509829403599658e-04
-3.348999999999999980e-03	2.628205205144189824e-04
-3.347999999999999848e-03	2.955609836132532344e-04
-3.346999999999999715e-03	3.290450945694609638e-04
-3.346000000000000016e-03	3.632438663302918111e-04
-3.344999999999999883e-03	3.981266057280012345e-04
-3.343999999999999750e-03	4.336609206407441870e-04
-3.343000000000000051e-03	4.698127316669462213e-04
-3.341999999999999919e-03	5.065462889140489059e-04
-3.340999999999999786e-03	5.438241944688600041e-04
-3.339999999999999653e-03	5.816074310732422502e-04
-3.338999999999999954e-03	6.198553974774299782e-04
-3.337999999999999821e-03	6.585259508854895711e-04
-3.336999999999999689e-03	6.975754568442041510e-04
-3.335999999999999990e-03	7.369588468584796232e-04
-3.334999999999999857e-03	7.766296839434673254e-04
-3.333999999999999724e-03	8.165402362462754028e-04
-3.333000000000000025e-03	8.566415587887024835e-04
-3.331999999999999892e-03	8.968835832973578006e-04
-3.330999999999999760e-03	9.372152159992174587e-04
-3.330000000000000061e-03	9.775844431695753477e-04
-3.328999999999999928e-03	1.017938444126017562e-03
-3.327999999999999795e-03	1.058223711267711892e-03
-3.326999999999999662e-03	1.098386176665965951e-03
-3.325999999999999963e-03	1.138371344622115568e-03
-3.324999999999999831e-03	1.178124429524338417e-03
-3.323999999999999698e-03	1.217590498257087230e-03
-3.322999999999999999e-03	1.256714616346132907e-03
-3.321999999999999866e-03	1.295441996959322429e-03
-3.320999999999999733e-03	1.333718151828957189e-03
-3.320000000000000034e-03	1.371489043117388607e-03
-3.318999999999999902e-03	1.408701235214304681e-03
-3.317999999999999769e-03	1.445302045433205030e-03
-3.316999999999999636e-03	1.481239692566039537e-03
-3.315999999999999937e-03	1.516463442258792751e-03
-3.314999999999999804e-03	1.550923748186892274e-03
-3.313999999999999672e-03	1.584572388037770556e-03
-3.312999999999999973e-03	1.617362593349245831e-03
-3.311999999999999840e-03	1.649249172307100213e-03
-3.310999999999999707e-03	1.680188624673541187e-03
-3.310000000000000008e-03	1.710139248099822214e-03
-3.308999999999999875e-03	1.739061235170174646e-03
-3.307999999999999743e-03	1.766916760628518606e-03
-3.307000000000000044e-03	1.793670058351246174e-03
-3.305999999999999911e-03	1.819287487745241058e-03
-3.304999999999999778e-03	1.843737589367322981e-03
-3.303999999999999646e-03	1.866991129677269927e-03
-3.302999999999999946e-03	1.889021134949342559e-03
-3.301999999999999814e-03	1.909802914474491731e-03
-3.300999999999999681e-03	1.929314073285076257e-03
-3.299999999999999982e-03	1.947534514724474962e-03
-3.298999999999999849e-03	1.964446433264449392e-03
-3.297999999999999717e-03	1.980034298043062326e-03
-3.297000000000000017e-03	1.994284827655440524e-03
-3.295999999999999885e-03	2.007186956779126626e-03
-3.294999999999999752e-03	2.018731795255587248e-03
-3.294000000000000053e-03	2.028912580279921239e-03
-3.292999999999999920e-03	2.037724622372004066e-03
-3.291999999999999788e-03	2.045165245814413359e-03
-3.290999999999999655e-03	2.051233724245284367e-03
-3.289999999999999956e-03	2.055931212087858118e-03
-3.288999999999999823e-03	2.059260672482835300e-03
-3.287999999999999690e-03	2.061226802365713137e-03
-3.286999999999999991e-03	2.061835955301049780e-03
-3.285999999999999859e-03	2.061096062651702511e-03
-3.284999999999999726e-03	2.059016553625872895e-03
-3.284000000000000027e-03	2.055608274710164773e-03
-3.282999999999999894e-03	2.050883408964784653e-03
-3.281999999999999761e-03	2.044855395629422389e-03
-3.281000000000000062e-03	2.037538850466406263e-03
-3.279999999999999930e-03	2.028949487251326036e-03
-3.278999999999999797e-03	2.019104040809160602e-03
-3.277999999999999664e-03	2.008020191984457962e-03
-3.276999999999999965e-03	1.995716494925199591e-03
-3.275999999999999832e-03	1.982212307049620661e-03
-3.274999999999999700e-03	1.967527722051961355e-03
-3.274000000000000000e-03	1.951683506286017297e-03
