-1.840000000000000001e-04	-2.556480733083024703e-03	-1.589999999999999888e-04	-2.389384628953963169e-03	-1.039999999999999936e-04	2.862655717085573186e-03	-1.219999999999999974e-04	-2.984105554094353650e-03
-1.830000000000000029e-04	-2.509311493961485177e-03	-1.579999999999999916e-04	-2.344753457151763261e-03	-1.029999999999999964e-04	2.876863653665448495e-03	-1.210000000000000002e-04	-2.759484433123116781e-03
-1.819999999999999786e-04	-2.463500501854119437e-03	-1.569999999999999944e-04	-2.299527089837848527e-03	-1.019999999999999992e-04	2.883487517645064082e-03	-1.199999999999999895e-04	-2.542481971673570245e-03
-1.809999999999999814e-04	-2.419046550289011190e-03	-1.559999999999999972e-04	-2.253764665137500747e-03	-1.010000000000000020e-04	2.882672048413523810e-03	-1.189999999999999923e-04	-2.333048258245470040e-03
-1.799999999999999842e-04	-2.375948432794242841e-03	-1.550000000000000000e-04	-2.207525321176003006e-03	-9.999999999999999124e-05	2.874561985359935876e-03	-1.179999999999999951e-04	-2.131133381338564357e-03
-1.789999999999999870e-04	-2.334204942897895926e-03	-1.540000000000000028e-04	-2.160868196078635350e-03	-9.899999999999999404e-05	2.859302067873404143e-03	-1.169999999999999979e-04	-1.936687429452601606e-03
-1.779999999999999898e-04	-2.293814874128053283e-03	-1.530000000000000056e-04	-2.113852427970679560e-03	-9.799999999999999684e-05	2.837037035343033774e-03	-1.160000000000000007e-04	-1.749660491087332145e-03
-1.769999999999999926e-04	-2.254777020012795150e-03	-1.519999999999999813e-04	-2.066537154977416552e-03	-9.699999999999999963e-05	2.807911627157932966e-03	-1.149999999999999899e-04	-1.570002654742503516e-03
-1.759999999999999954e-04	-2.217090174080206099e-03	-1.509999999999999841e-04	-2.018981515224129407e-03	-9.600000000000000243e-05	2.772070582707204280e-03	-1.139999999999999927e-04	-1.397664008917870850e-03
-1.749999999999999982e-04	-2.180753129858367667e-03	-1.499999999999999869e-04	-1.971244646836099908e-03	-9.499999999999999168e-05	2.729658641379955480e-03	-1.129999999999999955e-04	-1.232594642113181253e-03
-1.740000000000000010e-04	-2.145764680875362259e-03	-1.489999999999999897e-04	-1.923385687938608535e-03	-9.399999999999999448e-05	2.680820542565291731e-03	-1.119999999999999983e-04	-1.074744642828184870e-03
