-1.979999999999999881e-04	1.548485074974221762e-03	-7.599999999999999063e-05	2.499598301392908471e-03	-1.579999999999999916e-04	-3.173253632652221312e-04	-1.959999999999999937e-04	5.003361550067422390e-04
-1.969999999999999909e-04	1.439982305421861654e-03	-7.499999999999999343e-05	2.263188313396338573e-03	-1.569999999999999944e-04	-3.450601223965075949e-04	-1.949999999999999965e-04	3.937782982785793633e-04
-1.959999999999999937e-04	1.336585799683289366e-03	-7.399999999999999623e-05	2.026893617829422702e-03	-1.559999999999999972e-04	-3.702482534586420374e-04	-1.939999999999999993e-04	2.911452486259656050e-04
-1.949999999999999965e-04	1.238208035572570254e-03	-7.299999999999999903e-05	1.790805721859200584e-03	-1.550000000000000000e-04	-3.929812035756989792e-04	-1.930000000000000021e-04	1.923667905326909792e-04
-1.939999999999999993e-04	1.144761490903770107e-03	-7.200000000000000182e-05	1.555016132652715195e-03	-1.540000000000000028e-04	-4.133504198717518328e-04	-1.920000000000000049e-04	9.737270848254494496e-05
-1.930000000000000021e-04	1.056158643490953848e-03	-7.099999999999999107e-05	1.319616357377002575e-03	-1.530000000000000056e-04	-4.314473494708742272e-04	-1.909999999999999806e-04	6.092786959314929549e-06
-1.920000000000000049e-04	9.723119711481869416e-04	-6.999999999999999387e-05	1.084697903199111123e-03	-1.519999999999999813e-04	-4.473634394971401709e-04	-1.899999999999999834e-04	-8.154318955320420290e-05
-1.909999999999999806e-04	8.931339516895325749e-04	-6.899999999999999667e-05	8.503522772860776366e-04	-1.509999999999999841e-04	-4.611901370746221006e-04	-1.889999999999999862e-04	-1.656054365712253081e-04
-1.899999999999999834e-04	8.185370629290604407e-04	-6.799999999999999946e-05	6.166709868049442258e-04	-1.499999999999999869e-04	-4.730188893273939163e-04	-1.879999999999999890e-04	-2.461641696109583585e-04
-1.889999999999999862e-04	7.484337826808340520e-04	-6.700000000000000226e-05	3.837455389227519172e-04	-1.489999999999999897e-04	-4.829411433795293557e-04	-1.869999999999999917e-04	-3.232896041886140575e-04
-1.879999999999999890e-04	6.827365887589182227e-04	-6.599999999999999151e-05	1.516674408065379692e-04	-1.479999999999999925e-04	-4.910483463551015056e-04	-1.859999999999999945e-04	-3.970519558204022546e-04
-1.869999999999999917e-04	6.213579589773780918e-04	-6.499999999999999431e-05	-7.947180037665004611e-05	-1.469999999999999953e-04	-4.974319453781843748e-04	-1.849999999999999973e-04	-4.675214400225332603e-04
-1.859999999999999945e-04	5.642103711502797743e-04	-6.399999999999999710e-05	-3.095806774597737723e-04	-1.459999999999999981e-04	-5.021833875728514297e-04	-1.840000000000000001e-04	-5.347682723112173308e-04
-1.849999999999999973e-04	5.112063030916879757e-04	-6.299999999999999990e-05	-5.385676832757928202e-04	-1.450000000000000009e-04	-5.053941200631757030e-04	-1.830000000000000029e-04	-5.988626682026644511e-04
-1.840000000000000001e-04	4.622582326156682688e-04	-6.200000000000000270e-05	-7.663413106576662855e-04	-1.440000000000000036e-04	-5.071555899732310951e-04	-1.819999999999999786e-04	-6.598748432130866664e-04
-1.830000000000000029e-04	4.172786375362859553e-04	-6.099999999999999872e-05	-9.928100524383535758e-04	-1.430000000000000064e-04	-5.075592444270908554e-04	-1.809999999999999814e-04	-7.178750128586909801e-04
-1.819999999999999786e-04	3.761799956676052529e-04	-5.999999999999999474e-05	-1.217882401450813556e-03	-1.419999999999999821e-04	-5.066965305488286674e-04	-1.799999999999999842e-04	-7.729333926556886244e-04
-1.809999999999999814e-04	3.388747848236939027e-04	-5.899999999999999754e-05	-1.441466850528002816e-03	-1.409999999999999849e-04	-5.046588954625178891e-04	-1.789999999999999870e-04	-8.251201981202909395e-04
-1.799999999999999842e-04	3.052754828186154718e-04	-5.800000000000000034e-05	-1.663471892502881412e-03	-1.399999999999999877e-04	-5.015377862922323123e-04	-1.779999999999999898e-04	-8.745056447687074228e-04
-1.789999999999999870e-04	2.752945674664360751e-04	-5.699999999999999636e-05	-1.883806020208410922e-03	-1.389999999999999905e-04	-4.974246501620449698e-04	-1.769999999999999926e-04	-9.211599481171482218e-04
-1.779999999999999898e-04	2.488445165812211771e-04	-5.599999999999999916e-05	-2.102377726477546848e-03	-1.379999999999999933e-04	-4.924109341960297617e-04	-1.759999999999999954e-04	-9.651533236818240265e-04
-1.769999999999999926e-04	2.258378079770351308e-04	-5.499999999999999518e-05	-2.319095504143250767e-03	-1.369999999999999961e-04	-4.865880855182599918e-04	-1.749999999999999982e-04	-1.006555986978944443e-03
-1.759999999999999954e-04	2.061869194679442950e-04	-5.399999999999999798e-05	-2.533867846038478401e-03	-1.359999999999999989e-04	-4.800475512528092352e-04	-1.740000000000000010e-04	-1.045438153524720377e-03
-1.749999999999999982e-04	1.898043288680131585e-04	-5.300000000000000078e-05	-2.746603244996191975e-03	-1.350000000000000017e-04	-4.728807785237510125e-04	-1.730000000000000038e-04	-1.081870038835361109e-03
-1.740000000000000010e-04	1.766025139913076465e-04	-5.199999999999999680e-05	-2.957210193849349380e-03	-1.340000000000000045e-04	-4.651792144551587359e-04	-1.719999999999999795e-04	-1.115921858427078523e-03
-1.730000000000000038e-04	1.664939526518928437e-04	-5.099999999999999960e-05	-3.165597185430908938e-03	-1.330000000000000073e-04	-4.570343061711059805e-04	-1.709999999999999823e-04	-1.147663827816080813e-03
-1.719999999999999795e-04	1.593911226638337810e-04	-4.999999999999999562e-05	-3.371672712573831575e-03	-1.319999999999999830e-04	-4.485375007956658873e-04	-1.699999999999999851e-04	-1.177166162518579213e-03
