-1.749999999999999982e-04	5.521194110588310746e-04
-1.740000000000000010e-04	4.350784167686528301e-04
-1.730000000000000038e-04	3.237589384536282292e-04
-1.719999999999999795e-04	2.180481283301058295e-04
-1.709999999999999823e-04	1.178331386144426457e-04
-1.699999999999999851e-04	2.300112152298719809e-05
-1.689999999999999879e-04	-6.656077072790972946e-05
-1.679999999999999907e-04	-1.509653859218963571e-04
-1.669999999999999935e-04	-2.303255718426214607e-04
-1.659999999999999963e-04	-3.047541762737339616e-04
-1.649999999999999991e-04	-3.743640469988820767e-04
-1.640000000000000019e-04	-4.392680318017149984e-04
-1.630000000000000047e-04	-4.995789784658814315e-04
-1.619999999999999804e-04	-5.554097347750310562e-04
-1.609999999999999832e-04	-6.068731485128100837e-04
-1.599999999999999860e-04	-6.540820674628685738e-04
-1.589999999999999888e-04	-6.971493394088550686e-04
-1.579999999999999916e-04	-7.361878121344187604e-04
-1.569999999999999944e-04	-7.713103334232076494e-04
-1.559999999999999972e-04	-8.026297510588709279e-04
-1.550000000000000000e-04	-8.302589128250573549e-04
-1.540000000000000028e-04	-8.543106665054150386e-04
-1.530000000000000056e-04	-8.748978598835931717e-04
-1.519999999999999813e-04	-8.921333407432409466e-04
-1.509999999999999841e-04	-9.061299568680063633e-04
-1.499999999999999869e-04	-9.170005560415378553e-04
-1.489999999999999897e-04	-9.248579860474842899e-04
-1.479999999999999925e-04	-9.298150946694949681e-04
-1.469999999999999953e-04	-9.319847296912181066e-04
-1.459999999999999981e-04	-9.314797388963023559e-04
-1.450000000000000009e-04	-9.284129700683970169e-04
-1.440000000000000036e-04	-9.228972709911501980e-04
-1.430000000000000064e-04	-9.150454894482106579e-04
-1.419999999999999821e-04	-9.049704732232271556e-04
-1.409999999999999849e-04	-8.927850700998485583e-04
-1.399999999999999877e-04	-8.786021278617232996e-04
-1.389999999999999905e-04	-8.625344942925004636e-04
-1.379999999999999933e-04	-8.446950171758285924e-04
-1.369999999999999961e-04	-8.251965442953560111e-04
-1.359999999999999989e-04	-8.041519234347319122e-04
-1.350000000000000017e-04	-7.816740023776050546e-04
-1.340000000000000045e-04	-7.578756289076235466e-04
-1.330000000000000073e-04	-7.328696508084367976e-04
-1.319999999999999830e-04	-7.067689158636921570e-04
-1.309999999999999858e-04	-6.796862718570403352e-04
-1.299999999999999886e-04	-6.517345665721287901e-04
-1.289999999999999914e-04	-6.230266477926064972e-04
-1.279999999999999942e-04	-5.936753633021223239e-04
-1.269999999999999970e-04	-5.637935608843248122e-04
-1.259999999999999998e-04	-5.334940883228626125e-04
-1.250000000000000026e-04	-5.028897934013841584e-04
-1.240000000000000054e-04	-4.720935239035386425e-04
-1.229999999999999811e-04	-4.412181276129737936e-04
-1.219999999999999974e-04	-4.103764523133403221e-04
-1.210000000000000002e-04	-3.796813457882852521e-04
-1.199999999999999895e-04	-3.492456558214572342e-04
-1.189999999999999923e-04	-3.191822301965058944e-04
-1.179999999999999951e-04	-2.896039166970798290e-04
-1.169999999999999979e-04	-2.606235631068272007e-04
-1.160000000000000007e-04	-2.323476410671818321e-04
-1.149999999999999899e-04	-2.048571176507156880e-04
-1.139999999999999927e-04	-1.782265837877872335e-04
-1.129999999999999955e-04	-1.525306304087533076e-04
-1.119999999999999983e-04	-1.278438484439715082e-04
-1.110000000000000011e-04	-1.042408288237990942e-04
-1.099999999999999904e-04	-8.179616247859314846e-05
