-3.452999999999999906e-03	-2.523430382808181105e-03	1.100385322874220580e-03	2.258360256980877605e-03	1.009777673577686797e-03
-3.451999999999999773e-03	-2.494997632738693138e-03	-6.481906127670240651e-04	2.256914157735998364e-03	1.153371337665422139e-03
-3.450999999999999641e-03	-2.466498899825505034e-03	-7.073994359137563120e-04	2.253434871183117305e-03	1.231903972243033598e-03
-3.449999999999999942e-03	-2.438046563494686812e-03	-7.661231390195877896e-04	2.247914434938313392e-03	1.311505323947038601e-03
-3.448999999999999809e-03	-2.409752568214073697e-03	-8.242544437433316435e-04	2.240349588996745460e-03	1.391983453494001098e-03
-3.447999999999999676e-03	-2.381727948182308426e-03	-8.816882629041323215e-04	2.230741912456322799e-03	1.473145245234775335e-03
-3.446999999999999977e-03	-2.354082360420455596e-03	-9.383219826481902382e-04	2.219097944987558427e-03	1.554797083770452070e-03
-3.445999999999999844e-03	-2.326923628352813196e-03	-9.940557311693500910e-04	2.205429291500076317e-03	1.636745519882443949e-03
-3.444999999999999712e-03	-2.300357297853965720e-03	-1.048792633673004690e-03	2.189752708509472550e-03	1.718797922676035391e-03
-3.444000000000000013e-03	-2.274486207618030449e-03	-1.102439053361102409e-03	2.172090170784921580e-03	1.800763115010149337e-03
-3.442999999999999880e-03	-2.249410075577353701e-03	-1.154904818296513883e-03	2.152468916958023663e-03	1.882451989478961920e-03
-3.441999999999999747e-03	-2.225225102964834521e-03	-1.206103434077621323e-03	2.130921472896547039e-03	1.963678102423172759e-03
-3.441000000000000048e-03	-2.202023597478006307e-03	-1.255952282318786688e-03	2.107485651790983686e-03	2.044258243679298280e-03
-3.439999999999999915e-03	-2.179893616864539939e-03	-1.304372804989140273e-03	2.082204530063260905e-03	2.124012980021157317e-03
-3.438999999999999783e-03	-2.158918634107848816e-03	-1.351290674710562594e-03	2.055126398380598043e-03	2.202767170502414277e-03
-3.437999999999999650e-03	-2.139177225247940878e-03	-1.396635951155310350e-03	2.026304687239389567e-03	2.280350452164757458e-03
-3.436999999999999951e-03	-2.120742780726611078e-03	-1.440343223714105362e-03	1.995797866772242198e-03	2.356597694826723273e-03
-3.435999999999999818e-03	-2.103683240997817911e-03	-1.482351740626534301e-03	1.963669320625416326e-03	2.431349423910209636e-03
-3.434999999999999686e-03	-2.088060856995188445e-03	-1.522605524777321216e-03	1.929987193953991301e-03	2.504452210494501063e-03
-3.433999999999999986e-03	-2.073931975902129285e-03	-1.561053476364542610e-03	1.894824215788177939e-03	2.575759028011174491e-03
-3.432999999999999854e-03	-2.061346852529856097e-03	-1.597649462639254411e-03	1.858257496236350066e-03	2.645129575207564709e-03
-3.431999999999999721e-03	-2.050349486477863990e-03	-1.632352394900476577e-03	1.820368299207778722e-03	2.712430565211693904e-03
-3.431000000000000022e-03	-2.040977485131449578e-03	-1.665126292905657040e-03	1.781241791557622647e-03	2.777535980727517239e-03
-3.429999999999999889e-03	-2.033261952442211220e-03	-1.695940336826560948e-03	1.740966769772254010e-03	2.840327295575219811e-03
-3.428999999999999757e-03	-2.027227403339955120e-03	-1.724768906847727558e-03	1.699635365516626202e-03	2.900693662965462671e-03
-3.428000000000000057e-03	-2.022891703537991505e-03	-1.751591610473869631e-03	1.657342731550873497e-03	2.958532071056750590e-03
-3.426999999999999925e-03	-2.020266034418324256e-03	-1.776393297587613431e-03	1.614186709687592206e-03	3.013747466489850434e-03
-3.425999999999999792e-03	-2.019354882618307548e-03	-1.799164063281716470e-03	1.570267482603440474e-03	3.066252846721663049e-03
-3.424999999999999659e-03	-2.020156053884971954e-03	-1.819899238481025982e-03	1.525687211438790051e-03	3.115969322093026413e-03
-3.423999999999999960e-03	-2.022660710715481168e-03	-1.838599368369122754e-03	1.480549661217213419e-03	3.162826148660772153e-03
-3.422999999999999828e-03	-2.026853433259679770e-03	-1.855270178642998407e-03	1.434959816192684159e-03	3.206760732904120545e-03
-3.421999999999999695e-03	-2.032712302921536700e-03	-1.869922529636294881e-03	1.389023487286832927e-03	3.247718609479380292e-03
-3.420999999999999996e-03	-2.040209008059421045e-03	-1.882572358377358063e-03	1.342846913812365374e-03	3.285653393245323382e-03
-3.419999999999999863e-03	-2.049308971150233701e-03	-1.893240608681403050e-03	1.296536361693671150e-03	3.320526706815376920e-03
-3.418999999999999730e-03	-2.059971496749289990e-03	-1.901953149413851581e-03	1.250197720394022631e-03	3.352308084913466473e-03
-3.418000000000000031e-03	-2.072149939546401743e-03	-1.908740681101136344e-03	1.203936100742421201e-03	3.380974856819879068e-03
-3.416999999999999899e-03	-2.085791891788722329e-03	-1.913638631103401801e-03	1.157855435823004807e-03	3.406512008193401247e-03
-3.415999999999999766e-03	-2.100839389312365510e-03	-1.916687037599302829e-03	1.112058087046271203e-03	3.428912023547158686e-03
-3.414999999999999633e-03	-2.117229135397000889e-03	-1.917930422666278695e-03	1.066644457464202642e-03	3.448174710638393647e-03
-3.413999999999999934e-03	-2.134892741629605597e-03	-1.917417654770349738e-03	1.021712614320732446e-03	3.464307008007132954e-03
-3.412999999999999801e-03	-2.153756984934053313e-03	-1.915201801007731120e-03	9.773579227448626026e-04	3.477322776865520836e-03
-3.411999999999999669e-03	-2.173744079891249022e-03	-1.911339969466535442e-03	9.336726923965431779e-04	3.487242578498743039e-03
-3.410999999999999970e-03	-2.194771965439558468e-03	-1.905893142100500721e-03	8.907458387664491696e-04	3.494093438290574605e-03
-3.409999999999999837e-03	-2.216754605007081359e-03	-1.898925998527705057e-03	8.486625607127457928e-04	3.497908597433225814e-03
-3.408999999999999704e-03	-2.239602299085814534e-03	-1.890506731184840670e-03	8.075040356941821061e-04	3.498727253325212890e-03
-3.408000000000000005e-03	-2.263222009212854068e-03	-1.880706852280750532e-03	7.673471340320420133e-04	3.496594289606088680e-03
-3.406999999999999872e-03	-2.287517692275469784e-03	-1.869600993000833378e-03	7.282641534049505861e-04	3.491559996725927904e-03
-3.405999999999999740e-03	-2.312390644005414640e-03	-1.857266695416204868e-03	6.903225746505890987e-04	3.483679783902043046e-03
-3.405000000000000041e-03	-2.337739850474271873e-03	-1.843784197548149935e-03	6.535848398170180339e-04	3.473013883276077768e-03
-3.403999999999999908e-03	-2.363462346348216801e-03	-1.829236212029469212e-03	6.181081532734706554e-04	3.459627047051670127e-03
-3.402999999999999775e-03	-2.389453578610069729e-03	-1.813707698789947687e-03	5.839443065561126123e-04	3.443588238366435128e-03
-3.401999999999999642e-03	-2.415607774411126108e-03	-1.797285632173407834e-03	5.511395274884907901e-04	3.424970316632320027e-03
-3.400999999999999943e-03	-2.441818311676147678e-03	-1.780058762869286566e-03	5.197343539798073746e-04	3.403849718065591820e-03
-3.399999999999999811e-03	-2.467978091052282913e-03	-1.762117375013947957e-03	4.897635327680374163e-04	3.380306132122019511e-03
-3.398999999999999678e-03	-2.493979907766675531e-03	-1.743553038789329938e-03	4.612559432408660978e-04	3.354422174554389305e-03
-3.397999999999999979e-03	-2.519716821938046674e-03	-1.724458358822985975e-03	4.342345463367218786e-04	3.326283057818501046e-03
-3.396999999999999846e-03	-2.545082525874607475e-03	-1.704926718677379164e-03	4.087163584014200275e-04	3.295976259570405041e-03
-3.395999999999999713e-03	-2.569971706884380345e-03	-1.685052021709032392e-03	3.847124497531940503e-04	3.263591190022021270e-03
-3.395000000000000014e-03	-2.594280404124561529e-03	-1.664928428580329627e-03	3.622279675901186099e-04	3.229218858954577016e-03
-3.393999999999999882e-03	-2.617906358024471754e-03	-1.644650091718501605e-03	3.412621827590092607e-04	3.192951543229689392e-03
-3.392999999999999749e-03	-2.640749350832453761e-03	-1.624310887037627065e-03	3.218085597937595573e-04	3.154882455686490190e-03
-3.392000000000000050e-03	-2.662711536861312248e-03	-1.604004143270331383e-03	3.038548495238240030e-04	3.115105416370031726e-03
-3.390999999999999917e-03	-2.683697761039778584e-03	-1.583822369295873967e-03	2.873832034507669718e-04	3.073714527100757966e-03
-3.389999999999999784e-03	-2.703615864419182425e-03	-1.563856979899158096e-03	2.723703089937178426e-04	3.030803850464656047e-03
-3.388999999999999652e-03	-2.722376975335021390e-03	-1.544198020448149132e-03	2.587875446148185351e-04	2.986467094374017309e-03
-3.387999999999999953e-03	-2.739895784982543381e-03	-1.524933891031843161e-03	2.466011537545582857e-04	2.940797303413380994e-03
-3.386999999999999820e-03	-2.756090806233825463e-03	-1.506151070654581856e-03	2.357724364348645716e-04	2.893886558239349739e-03
